product_category_name,review_score,review_comment_title,review_comment_message,review_comment_message_en,review_comment_message_en_cleaned,sentiment,compound_score,average_review_score,compound_score_avg_compound,average_sentiment
malas_acessorios,5.0,,Entregue antes do prazo e fiquei satisfeito com o produto,Delivered before the deadline and I was pleased with the product,"['delivered', 'before', 'the', 'deadline', 'and', 'i', 'was', 'pleased', 'with', 'the', 'product']",positive,0.4404,3.8666666666666667,0.36524,positive
malas_acessorios,5.0,,Compro sempre e recomendo baratheon ,I always buy and recomend baratheon,"['i', 'always', 'buy', 'and', 'recomend', 'baratheon']",neutral,0.0,3.8666666666666667,0.36524,positive
malas_acessorios,5.0,,"A cor é muito diferente da foto.
É uma ótima mala pequena.","The color is very different from the picture.
It's a great little suitcase.","['the', 'color', 'is', 'very', 'different', 'from', 'the', 'picture', 'its', 'a', 'great', 'little', 'suitcase']",positive,0.6249,3.8666666666666667,0.36524,positive
malas_acessorios,5.0,,excelente produto ,excellent product,"['excellent', 'product']",positive,0.5719,3.8666666666666667,0.36524,positive
malas_acessorios,5.0,,Gostei muito bom ,I liked it very much,"['i', 'liked', 'it', 'very', 'much']",positive,0.4215,3.8666666666666667,0.36524,positive
malas_acessorios,5.0,,Minha filha amou. Mochila maravilhosa.Valeu a compra.,My daughter loved it. It was worth the purchase.,"['my', 'daughter', 'loved', 'it', 'it', 'was', 'worth', 'the', 'purchase']",positive,0.7003,3.8666666666666667,0.36524,positive
malas_acessorios,4.0,,"Boa mala, pequena mas bem dividida.","Good suitcase, small but well divided.","['good', 'suitcase', 'small', 'but', 'well', 'divided']",positive,0.5574,3.8666666666666667,0.36524,positive
malas_acessorios,4.0,,"A mala é de bom tamanho bonita 
Mas o material é razoável","The suitcase is a good size
But the material is reasonable","['the', 'suitcase', 'is', 'a', 'good', 'size', 'but', 'the', 'material', 'is', 'reasonable']",positive,0.2382,3.8666666666666667,0.36524,positive
malas_acessorios,4.0,,"A mala é de bom tamanho bonita 
Mas o material é razoável","The suitcase is a good size
But the material is reasonable","['the', 'suitcase', 'is', 'a', 'good', 'size', 'but', 'the', 'material', 'is', 'reasonable']",positive,0.2382,3.8666666666666667,0.36524,positive
cool_stuff,1.0,,"Pessimo atendimento, estou tentando cancelar a compra desde minutos depois de ter efetuado devido a propaganda induzir ao erro fazendo alusão a um produto original e nao estou conseguindo.",I've been trying to cancel the purchase since minutes after I made it due to the misleading advertising alluding to an original product and I'm not succeeding.,"['ive', 'been', 'trying', 'to', 'cancel', 'the', 'purchase', 'since', 'minutes', 'after', 'i', 'made', 'it', 'due', 'to', 'the', 'misleading', 'advertising', 'alluding', 'to', 'an', 'original', 'product', 'and', 'im', 'not', 'succeeding']",negative,-0.6159,3.66,0.265586,positive
cool_stuff,1.0,,"Pessimo atendimento, estou tentando cancelar a compra desde minutos depois de ter efetuado devido a propaganda induzir ao erro fazendo alusão a um produto original e nao estou conseguindo.",I've been trying to cancel the purchase since minutes after I made it due to the misleading advertising alluding to an original product and I'm not succeeding.,"['ive', 'been', 'trying', 'to', 'cancel', 'the', 'purchase', 'since', 'minutes', 'after', 'i', 'made', 'it', 'due', 'to', 'the', 'misleading', 'advertising', 'alluding', 'to', 'an', 'original', 'product', 'and', 'im', 'not', 'succeeding']",negative,-0.6159,3.66,0.265586,positive
cool_stuff,4.0,,recebi antes do prazo e em ótimas condições,i received it before the deadline and in excellent condition,"['i', 'received', 'it', 'before', 'the', 'deadline', 'and', 'in', 'excellent', 'condition']",positive,0.5719,3.66,0.265586,positive
cool_stuff,5.0,,Cumpriu o prometido.,It kept its promise.,"['it', 'kept', 'its', 'promise']",positive,0.3182,3.66,0.265586,positive
cool_stuff,1.0,,"O produto não foi satisfatório para mim, ele é a pilha eu um elétrico, não tem rádio, pequeno, não foi aprovado pela minha família.","The product wasn't satisfactory for me, it's a battery-powered electric one, it doesn't have a radio, it's small, my family didn't approve of it.","['the', 'product', 'wasnt', 'satisfactory', 'for', 'me', 'its', 'a', 'batterypowered', 'electric', 'one', 'it', 'doesnt', 'have', 'a', 'radio', 'its', 'small', 'my', 'family', 'didnt', 'approve', 'of', 'it']",negative,-0.2755,3.66,0.265586,positive
cool_stuff,4.0,,"Mesmo passando do prazo de entrega do produto, gostei do atendimento via internet via internet resolvendo o problema.","Even though the product was delivered after the deadline, I appreciated the customer service via the internet solving the problem.","['even', 'though', 'the', 'product', 'was', 'delivered', 'after', 'the', 'deadline', 'i', 'appreciated', 'the', 'customer', 'service', 'via', 'the', 'internet', 'solving', 'the', 'problem']",positive,0.4588,3.66,0.265586,positive
cool_stuff,1.0,,Veio com o microfone totalmente quebrado!!! entrei em contato com a loja de oeigem e disseram que para efetuar a troca precisam da autorização de vcs!!!,It came with a completely broken microphone!!! I contacted the store and they said that in order to exchange it they need your authorization!!!,"['it', 'came', 'with', 'a', 'completely', 'broken', 'microphone', 'i', 'contacted', 'the', 'store', 'and', 'they', 'said', 'that', 'in', 'order', 'to', 'exchange', 'it', 'they', 'need', 'your', 'authorization']",negative,-0.6768,3.66,0.265586,positive
cool_stuff,4.0,,"Só precisa melhorar o anúncio dar opções de cores pois o meu produto tem em várias cores e eu queria escolher outra cor, e também ele não veio com manual de instrução","The only thing that needs to be improved is that the ad gives color options because my product comes in several colors and I wanted to choose another color, and it also didn't come with an instruction manual","['the', 'only', 'thing', 'that', 'needs', 'to', 'be', 'improved', 'is', 'that', 'the', 'ad', 'gives', 'color', 'options', 'because', 'my', 'product', 'comes', 'in', 'several', 'colors', 'and', 'i', 'wanted', 'to', 'choose', 'another', 'color', 'and', 'it', 'also', 'didnt', 'come', 'with', 'an', 'instruction', 'manual']",positive,0.4767,3.66,0.265586,positive
cool_stuff,5.0,,ADORIE TUDO MUITO BOM,I LOVED IT ALL VERY MUCH,"['i', 'loved', 'it', 'all', 'very', 'much']",positive,0.5994,3.66,0.265586,positive
cool_stuff,5.0,,Excelente ,Excellent,['excellent'],positive,0.5719,3.66,0.265586,positive
cool_stuff,5.0,,eu simplismeente ameiii,i just loved it,"['i', 'just', 'loved', 'it']",positive,0.5994,3.66,0.265586,positive
cool_stuff,5.0,,MARAILHOSO,WONDERFUL,['wonderful'],positive,0.5719,3.66,0.265586,positive
cool_stuff,1.0,,meu produto não chegou m minha residencia. Mas até agora não chegou.,my product didn't arrive at my home. But so far it hasn't.,"['my', 'product', 'didnt', 'arrive', 'at', 'my', 'home', 'but', 'so', 'far', 'it', 'hasnt']",neutral,0.0,3.66,0.265586,positive
cool_stuff,2.0,,Comprei outros dois produtos e chegaram. Agora o Mobile até hj nada.,I bought two other products and they arrived. Now Mobile has arrived.,"['i', 'bought', 'two', 'other', 'products', 'and', 'they', 'arrived', 'now', 'mobile', 'has', 'arrived']",neutral,0.0,3.66,0.265586,positive
cool_stuff,4.0,,"O relógio veio solto dentro da caixa, não tinha nenhuma caixinha dentro da caixa principal para proteger. Achei estranho pq vi na net que estes relógios sempre vem com caixinha para depois guardar. ","The watch came loose inside the box, there was no box inside the main box to protect it. I found it strange because I've seen on the net that these watches always come with a box to store them in.","['the', 'watch', 'came', 'loose', 'inside', 'the', 'box', 'there', 'was', 'no', 'box', 'inside', 'the', 'main', 'box', 'to', 'protect', 'it', 'i', 'found', 'it', 'strange', 'because', 'ive', 'seen', 'on', 'the', 'net', 'that', 'these', 'watches', 'always', 'come', 'with', 'a', 'box', 'to', 'store', 'them', 'in']",negative,-0.4019,3.66,0.265586,positive
cool_stuff,5.0,,"so tenho elogios 
super recomendo","I have nothing but praise
highly recommend","['i', 'have', 'nothing', 'but', 'praise', 'highly', 'recommend']",negative,-0.0507,3.66,0.265586,positive
cool_stuff,5.0,,"Chegou antes do combinado, perfeito estado original","Arrived ahead of schedule, perfect original condition","['arrived', 'ahead', 'of', 'schedule', 'perfect', 'original', 'condition']",positive,0.7184,3.66,0.265586,positive
cool_stuff,4.0,,A entrega foi muito rápida chegou antes do prazo esperado. ,"The delivery was very fast, it arrived before the expected deadline.","['the', 'delivery', 'was', 'very', 'fast', 'it', 'arrived', 'before', 'the', 'expected', 'deadline']",neutral,0.0,3.66,0.265586,positive
cool_stuff,1.0,,"Recebi outra boneca, quero devolver e não consigo contato! Jamais compraria novamente dessa loja! ","I received another doll, I want to return it and I can't get in touch! I would never buy from this store again!","['i', 'received', 'another', 'doll', 'i', 'want', 'to', 'return', 'it', 'and', 'i', 'cant', 'get', 'in', 'touch', 'i', 'would', 'never', 'buy', 'from', 'this', 'store', 'again']",positive,0.2225,3.66,0.265586,positive
cool_stuff,5.0,,"Chegou tudo certinho, produto em prrfeito estado, recomendo! ","Everything arrived in perfect condition, I recommend it!","['everything', 'arrived', 'in', 'perfect', 'condition', 'i', 'recommend', 'it']",positive,0.7574,3.66,0.265586,positive
cool_stuff,5.0,,Bolsa linda e material muito bom. Fiquei muito satisfeita. Super recomendo. ,Beautiful bag and very good material. I was very satisfied. I highly recommend it.,"['beautiful', 'bag', 'and', 'very', 'good', 'material', 'i', 'was', 'very', 'satisfied', 'i', 'highly', 'recommend', 'it']",positive,0.9223,3.66,0.265586,positive
cool_stuff,2.0,,Produto veio sujo e mal acabado,Product came dirty and poorly finished,"['product', 'came', 'dirty', 'and', 'poorly', 'finished']",negative,-0.4404,3.66,0.265586,positive
cool_stuff,4.0,,Bonito ,Bonito,['bonito'],neutral,0.0,3.66,0.265586,positive
cool_stuff,1.0,,Não recebi meus produtos ,I haven't received my products,"['i', 'havent', 'received', 'my', 'products']",neutral,0.0,3.66,0.265586,positive
cool_stuff,3.0,,Gostei do material levando em consideração o valor ,I liked the material considering the price,"['i', 'liked', 'the', 'material', 'considering', 'the', 'price']",positive,0.4215,3.66,0.265586,positive
cool_stuff,5.0,,excelente,excellent,['excellent'],positive,0.5719,3.66,0.265586,positive
cool_stuff,5.0,,Produto igual a foto e de boa qualidade. Recomendo,Product just like the picture and good quality. I recommend it,"['product', 'just', 'like', 'the', 'picture', 'and', 'good', 'quality', 'i', 'recommend', 'it']",positive,0.7845,3.66,0.265586,positive
cool_stuff,5.0,,Atendeu minhas espectativas,It met my expectations,"['it', 'met', 'my', 'expectations']",neutral,0.0,3.66,0.265586,positive
cool_stuff,3.0,,"Olá gostei muito da boneca, porém ela veio com o nariz pintado de rosa. Como não tenho como devolver,fico com medo de não chegar para o natal,gostaria de saber se existe uma maneira de sair a mancha","Hello, I really liked the doll, but it came with a pink nose. Since I can't return it, I'm afraid it won't arrive for Christmas, I'd like to know if there's a way to get rid of the stain.","['hello', 'i', 'really', 'liked', 'the', 'doll', 'but', 'it', 'came', 'with', 'a', 'pink', 'nose', 'since', 'i', 'cant', 'return', 'it', 'im', 'afraid', 'it', 'wont', 'arrive', 'for', 'christmas', 'id', 'like', 'to', 'know', 'if', 'theres', 'a', 'way', 'to', 'get', 'rid', 'of', 'the', 'stain']",positive,0.6482,3.66,0.265586,positive
cool_stuff,5.0,,Do jeitinho descrito na propaganda. Eu recomendo.,Just as advertised. I recommend it.,"['just', 'as', 'advertised', 'i', 'recommend', 'it']",positive,0.3612,3.66,0.265586,positive
cool_stuff,5.0,,Nossa muito bom recebi antes do prazo de entrega adorei bem bonitas as bolsas recomendo ,Wow very good I received them before the deadline I loved them very nice bags I recommend them,"['wow', 'very', 'good', 'i', 'received', 'them', 'before', 'the', 'deadline', 'i', 'loved', 'them', 'very', 'nice', 'bags', 'i', 'recommend', 'them']",positive,0.9497,3.66,0.265586,positive
cool_stuff,5.0,,Gostei muito boa,I liked it very much,"['i', 'liked', 'it', 'very', 'much']",positive,0.4215,3.66,0.265586,positive
cool_stuff,5.0,,"Entrega rápida e antes do prazo. 
Excelente! ","Fast delivery and ahead of schedule.
Excellent!","['fast', 'delivery', 'and', 'ahead', 'of', 'schedule', 'excellent']",positive,0.6114,3.66,0.265586,positive
cool_stuff,5.0,,Muito bom a baratheon ,The Baratheon is very good,"['the', 'baratheon', 'is', 'very', 'good']",positive,0.4927,3.66,0.265586,positive
cool_stuff,4.0,,bom,bom,['bom'],neutral,0.0,3.66,0.265586,positive
cool_stuff,4.0,,Porém não é muito grande. Pra passeio São ótimas. Agora pra levar a maior pra maternidade não cabe muitas coisas.,"But it's not very big. They're great for walking. But to take the bigger one to the maternity hospital, it doesn't fit many things.","['but', 'its', 'not', 'very', 'big', 'theyre', 'great', 'for', 'walking', 'but', 'to', 'take', 'the', 'bigger', 'one', 'to', 'the', 'maternity', 'hospital', 'it', 'doesnt', 'fit', 'many', 'things']",positive,0.6576,3.66,0.265586,positive
cool_stuff,4.0,,"Uma boa pilha, para aparelhos mais para quem procura pra usar no controle do Xbox one, não dá certo pq fica se auto desconectando do videogame uma pena comprei apenas para isso.","A good battery for gadgets, but for those looking to use it with the Xbox One controller, it doesn't work because it keeps disconnecting itself from the video game, a shame I bought it just for that.","['a', 'good', 'battery', 'for', 'gadgets', 'but', 'for', 'those', 'looking', 'to', 'use', 'it', 'with', 'the', 'xbox', 'one', 'controller', 'it', 'doesnt', 'work', 'because', 'it', 'keeps', 'disconnecting', 'itself', 'from', 'the', 'video', 'game', 'a', 'shame', 'i', 'bought', 'it', 'just', 'for', 'that']",negative,-0.4939,3.66,0.265586,positive
cool_stuff,5.0,,Parabéns,Parabens,['parabens'],neutral,0.0,3.66,0.265586,positive
cool_stuff,3.0,,Produto bom.,Good product.,"['good', 'product']",positive,0.4404,3.66,0.265586,positive
cool_stuff,3.0,,"Entregaram bem rapido, mais Só não gostei pq veio com defeito (duas manchas ) na cara da boneca.",The only thing I didn't like was that it came with a defect (two spots) on the doll's face.,"['the', 'only', 'thing', 'i', 'didnt', 'like', 'was', 'that', 'it', 'came', 'with', 'a', 'defect', 'two', 'spots', 'on', 'the', 'dolls', 'face']",negative,-0.5439,3.66,0.265586,positive
